l1,l2,l3,Actual pose x,Actual pose y,Actual pose z,Actual pose roll,Actual pose pitch,Actual pose yaw,IMU roll,IMU pitch,IMU yaw,Pot 1 distance,Pot 2 distance,Pot 3 distance,Pot 4 distance,Pot 5 distance,Pot 6 distance,Estimated pose x,Estimated pose y,Estimated pose z,Estimated pose roll,Estimated pose pitch,Estimated pose yaw
-38.888888888888886,70.0,-70.0,14.642565574256729,-45.651001549988905,125.13013352142372,4.361827174027603,11.775642630432811,40.53682009921661,4.160930546056265,11.874546675509828,40.49893394489592,119.08885441972872,193.22032505256976,123.70325696166276,254.64899888750236,154.44498311766617,154.20776153338912,-9389,2434,1042,-18,12,108
-38.888888888888886,70.0,-54.44444444444444,18.35881364541669,-42.39786400073402,131.6670357549844,4.734440139472976,14.376613462562416,36.29541937117274,4.870609901496476,14.476139753312538,36.19984997686159,123.72765656543052,188.8214580822793,129.7221605937242,254.2297314796026,164.77903258278272,153.13238182074124,19,-44,132,4,15,36
-38.888888888888886,70.0,-38.888888888888886,22.318950361973634,-38.657555998546115,137.97269276116617,4.923226812750772,17.0299891458273,32.04144363610486,4.943320297972706,17.046789522066156,32.15062270562497,127.95063666353394,185.90207430352305,134.0900681577079,254.0866882263009,174.26205741787186,150.77448682934258,21,-39,138,5,17,32
-38.888888888888886,70.0,-23.333333333333336,26.510999075358313,-34.43879801844909,144.00132008803956,4.918372119668186,19.72252942058931,27.755491833269602,4.814057523559608,19.704215210799028,27.634725420741248,132.56322165987223,182.33155913579924,142.00435372205752,252.5307362813262,187.17916299352657,151.7830498321892,25,-26,146,4,20,26
-38.888888888888886,70.0,-7.777777777777779,30.92106008838107,-29.75380394275902,149.7080149981944,4.708199587242101,22.44043273969515,23.41609301717771,4.70347615436302,22.34309082147565,23.253897347700182,137.4199785428935,179.70743392247599,149.39747674516005,252.98761957263085,197.03960349089738,150.55154972196308,32,-32,148,6,22,23
-38.888888888888886,70.0,7.7777777777777715,35.53336976767093,-24.618240720695184,155.0491038770785,4.278830652681016,25.169111318370206,18.999530193140977,4.2181657397356265,25.192902556998327,18.98441453103482,142.26212782770665,177.9968051315458,153.41104983677388,257.23868686776444,211.3656364641681,148.87202977019263,36,-29,155,4,26,18
-38.888888888888886,70.0,23.33333333333333,40.33037468630647,-19.051161284992517,159.9824844549855,3.6138775942095607,27.8929179037865,14.479657606954344,3.7970103164107187,27.6878123975231,14.557170971429738,143.21805380000774,177.81897364024954,158.49993057207058,254.99963605007278,221.0040733522731,147.3252876423383,36,-24,158,5,27,14
-38.888888888888886,70.0,38.888888888888886,45.29282041114976,-13.074911028367339,164.46796013886146,2.6942051114612835,30.594821989062925,9.827752723817888,2.627560812368683,30.56347039843823,9.861821206656053,146.63870279201453,175.0228260998758,164.2194481052409,259.8044560787221,236.58066404725173,148.54541788623703,42,-10,166,2,31,10
-38.888888888888886,70.0,54.44444444444444,50.39985443149129,-6.715008351493715,168.46756379231815,1.4978216670677291,33.25603578030003,5.012469843622729,1.6899121805142778,33.29017427086052,5.036930464910938,148.26718494211005,173.63889443669646,170.4627564745117,259.96013815840365,250.97711750629088,152.09561522621064,51,-3,169,1,33,5
-38.888888888888886,70.0,70.0,55.629142610748346,0.0,171.94586836567444,0.0,35.85559637472585,0.0,-0.18704963268501343,35.881093529160296,-0.22660574192594996,149.06821479159726,172.88332345017,173.44110936882728,265.4253628721107,263.6119883703795,148.41702503764375,54,0,173,0,36,1
-23.333333333333336,-70.0,-70.0,-12.73733740160037,1.5598739478529738e-15,94.4141035246984,2.60150243162212e-16,-15.36668416059679,-1.9283348800045496e-15,0.007571704960977334,-15.358056768165147,0.04375747599138666,154.6470155622095,143.9843506281712,143.4639671568445,114.2633751552314,116.23467510202725,155.49591276498944,-13,1,94,0,-15,0
-23.333333333333336,-70.0,-54.44444444444444,-11.205357719945994,3.881649777586091,99.80402126850726,0.5059781443588345,-12.792520226724973,-4.511253661327505,0.48588482625422097,-12.763470085859229,-4.424844457684835,159.56335654660242,144.5005472278004,150.45161366205954,113.8884967025917,131.58542782410953,152.72962723388144,-12,3,100,1,-13,-5
-23.333333333333336,-70.0,-38.888888888888886,-9.425683258542733,8.162881149923749,104.94099295144512,0.8021711196212228,-10.203039712066575,-8.967256745453938,0.814492282102848,-9.993809076512516,-8.904079542357666,163.00763232734894,141.51632828373525,156.40472294690957,111.16233415278906,146.77870178379155,151.2295033444032,-11,9,105,1,-10,-9
-23.333333333333336,-70.0,-23.333333333333336,-7.405428721860687,12.826578798092498,109.78384130778886,0.8948849211485624,-7.613951070937789,-13.387412315740836,0.7456924007971695,-7.507121395566487,-13.315936323588907,162.48001087086595,140.90206808672548,162.0324695483404,109.84994148826722,163.16885399481072,147.2710542748613,-9,12,108,2,-7,-14
-23.333333333333336,-70.0,-7.777777777777779,-5.153575413285893,17.852508912897918,114.29286662441494,0.7893847945989777,-5.040486817500595,-17.79043442868792,0.8522325517904579,-5.153828062793639,-17.749052870643926,164.58239189089963,141.30065243114925,167.89107952204512,113.64280042568696,176.69133539228488,146.24655662503554,-5,15,114,1,-5,-17
-23.333333333333336,-70.0,7.7777777777777715,-2.680918528408988,23.21743551078572,118.43016731869035,0.48994927920783865,-2.4975760750785856,-22.19424476561943,0.49854716717072844,-2.5359274448573697,-22.244365887294638,168.18988993710568,139.46469403709315,170.3573114606637,117.2159254464312,194.68636542617773,143.9943774430482,-5,22,119,-1,-3,-23
-23.333333333333336,-70.0,23.33333333333333,1.7693244515845298e-15,28.895261112288097,122.15994912756297,-3.7177992025829763e-16,1.571766940222909e-15,-26.615877710017546,0.04739421967147937,-0.009858371535333855,-26.814608499175893,167.56288258328465,138.58935471391814,175.3539789861951,125.7587262080016,208.60480691083998,142.9756760694765,3,29,124,-2,0,-26
-23.333333333333336,-70.0,38.888888888888886,2.8749726448388344,34.85719083862065,125.44882040963623,-0.6777012826570656,2.437475560514138,-31.071370968697213,-0.6906489072818125,2.4552701489877107,-30.995385075120833,165.28853987005283,136.93591886311995,177.1585036640146,131.18184550323264,224.99043368799283,138.5418224049843,6,35,125,-2,2,-31
-23.333333333333336,-70.0,54.44444444444444,5.928220842735286,41.07191879242515,128.26607115987812,-1.5407922875241546,4.799995923005616,-35.57562349330588,-1.5200376152733115,4.838918357940594,-35.438775459867045,165.28659107537047,139.79910114626097,177.98290928527365,137.54548567859382,238.3470089302046,136.4493785740253,4,40,128,-1,5,-35
-23.333333333333336,-70.0,70.0,9.142502286813336,47.505835407226044,130.58393345386528,-2.586987947291651,7.072548350671172,-40.14220697018812,-2.6545385378646653,6.992087198985104,-40.15976422945225,165.34207757538925,138.5246149369614,179.60993923100307,151.49075611659643,253.58810667408798,131.37882002121762,-27,78,131,16,1,-40
-23.333333333333336,-54.44444444444444,-70.0,-11.205357719945994,-3.881649777586091,99.80402126850726,-0.5059781443588345,-12.792520226724973,4.511253661327505,-0.6262750627473794,-12.79835808290938,4.590466397253264,153.11513232183083,151.75284457282163,142.16230766315883,132.05805901701459,113.53952891350058,159.3064473020892,-12,-4,100,0,-12,4
-23.333333333333336,-54.44444444444444,-54.44444444444444,-9.444549182324636,1.156623692552374e-15,105.36243187439052,1.136731943574536e-16,-10.244456107064524,-1.2681266162334225e-15,0.10151329443582316,-10.368082422850577,0.095727315350634,157.0115625029282,150.1014272542775,148.21285627752624,127.88701660230727,127.36269367814508,157.15957653975528,-11,0,104,0,-11,0
-23.333333333333336,-54.44444444444444,-38.888888888888886,-7.435104963419349,4.292659852083261,110.66762565364371,0.2995228013275272,-7.675612889430914,-4.462730015878743,0.31757912740679706,-7.670940914992646,-4.314188437840411,157.71585670004004,148.13299059897133,154.50147151722305,126.63612583709815,144.57197426617853,154.3989254816643,-8,5,110,0,-7,-4
-23.333333333333336,-54.44444444444444,-23.333333333333336,-5.184595180506847,8.979982269314633,115.67763499496023,0.397096355093573,-5.101718112583173,-8.895556666373091,0.48050909845826306,-5.194828871594511,-8.858384299080646,162.0706489476126,148.42733412010548,161.44149543341194,124.98827763087331,161.19787780121194,151.1862251495717,-8,8,115,1,-5,-10
-23.333333333333336,-54.44444444444444,-7.777777777777779,-2.702468626575211,14.04243890126736,120.35190800025872,0.29633952374159267,-2.5381300199565766,-13.316714003577363,0.3543732551575555,-2.444192482238646,-13.22473000523866,163.0359856419849,145.75080407800007,166.48178548490742,129.4278130890951,178.23416489092628,149.66113742412497,-2,13,121,0,-1,-14
-23.333333333333336,-54.44444444444444,7.7777777777777715,1.1914238974528865e-15,19.457428840419993,124.65163421204066,-1.668989092389395e-16,1.069217415901484e-15,-17.74391847334503,0.15444090452267997,-0.01705887315064566,-17.897334777197674,165.1030328381826,145.66258812393238,169.34089553092957,131.73323905036204,191.6669217798267,148.88741106933688,0,20,125,-1,-1,-18
-23.333333333333336,-54.44444444444444,23.33333333333333,2.9097774271756123,25.199411712926008,128.54005965077369,-0.4899492792078395,2.4975760750785883,-22.19424476561943,-0.4611515857154894,2.5037843502580674,-22.29379713911105,166.0704112345549,143.7288756837941,174.0980316303423,135.8424298931634,208.9952208557279,146.71603494984112,4,27,129,-2,2,-23
-23.333333333333336,-54.44444444444444,38.888888888888886,6.0121532551619765,31.24006470249347,131.98278862364666,-1.1721387305592765,4.9394242798072305,-26.683985663100398,-1.179536394283268,4.954653317816786,-26.82220461013757,165.88642620407285,145.2616580983322,176.49878698031083,141.02124415419766,222.21093274907017,143.20851094194865,3,32,131,-1,4,-27
-23.333333333333336,-54.44444444444444,54.44444444444444,9.290834956133288,37.54846244043955,134.94806985752734,-2.04555692111005,7.310183779202175,-31.228475970218142,-1.7945526825616391,7.21052930288151,-31.213229692040844,165.10110746442848,144.74012161612694,178.84406165693198,150.33847354055138,237.22100705054413,139.14668468753874,7,37,135,-2,7,-31
-23.333333333333336,-54.44444444444444,70.0,12.72805575814661,44.091278509359114,137.40706462017036,-3.109230372431124,9.594230530103356,-35.841864180334454,-3.0597705940703275,9.722001620368124,-35.87750671418122,163.27355568866258,143.7112280914521,181.38177253161714,160.05075712036015,252.7164255024695,134.58819467483897,13,36,139,-2,12,-36
-23.333333333333336,-38.888888888888886,-70.0,-9.42568325854279,-8.162881149923749,104.94099295144512,-0.8021711196212228,-10.203039712066571,8.967256745453934,-0.8040143469107557,-10.28627243547416,9.05130280567917,150.28761074179795,158.08429882707856,140.28640319150628,146.82900486083108,112.69420142491927,159.8549466417733,-11,-8,104,0,-10,8
-23.333333333333336,-38.888888888888886,-54.44444444444444,-7.435104963419349,-4.292659852083261,110.6676256536437,-0.2995228013275272,-7.675612889430912,4.4627300158787415,-0.12938453068958597,-7.479859193526941,4.541906155847966,157.18036306804836,154.13349157043575,144.14027627320212,144.4572138435199,129.76652215483665,158.76631438842387,-12,-4,112,-3,-7,3
-23.333333333333336,-38.888888888888886,-38.888888888888886,-5.194968223770729,6.362001206913139e-16,116.14144543086326,2.8133554066005114e-17,-5.122228053532261,-6.289685506413861e-16,0.1727822542861297,-5.084753479435593,0.19035121076841524,158.83369965712373,154.35213718708331,152.93541604311756,141.5786158954647,142.8933436533889,157.34454060169642,-9,0,116,-1,-6,0
-23.333333333333336,-38.888888888888886,-23.333333333333336,-2.7132955054089507,4.699565671316577,121.31972643733488,0.09917676293874032,-2.5585540965760747,-4.4389329114721665,0.2565662113337058,-2.4933544555787615,-4.439119266506734,160.564536454082,151.72485985603694,158.81378282385316,143.87328793263487,156.88714672242514,156.06906563225272,-3,4,122,-1,-2,-4
-23.333333333333336,-38.888888888888886,-7.777777777777779,5.9929710483577e-16,9.787264462749931,126.16109324515381,-4.1975838037569224e-17,5.410825095057579e-16,-8.871959236672513,-0.15194567598785785,0.09736574103550284,-8.833056834120809,162.0217829225465,152.4083912137191,166.37968082416114,144.1974560038207,172.3873793679467,152.71306373981204,1,7,126,2,0,-9
-23.333333333333336,-38.888888888888886,7.7777777777777715,2.9331671678682056,15.241183685521946,130.6258513661345,-0.29633952374159306,2.538130019956577,-13.316714003577356,-0.40361909521628214,2.6549720611921734,-13.270911498883594,162.64211547851806,152.36698960425002,169.08838864523483,145.48516411856053,191.7289904669476,153.57572102265289,1,16,132,-1,3,-13
-23.333333333333336,-38.888888888888886,23.33333333333333,6.072684404190383,21.036395852777787,134.67630780583926,-0.7893847945989774,5.040486817500597,-17.79043442868792,-1.0075772839342025,5.059464036429357,-17.8135954118502,162.9403083935935,150.67082438694266,174.73824739538884,149.6080914330945,205.41934626939198,148.43494984969047,8,18,134,0,5,-17
-23.333333333333336,-38.888888888888886,38.888888888888886,9.403341346129949,27.145108287350297,138.27707907392258,-1.4792634695282951,7.491539413253216,-22.30979804058748,-1.3399644639939339,7.551973831720367,-22.16662913767286,163.47961858661327,151.00641358394947,176.4357616228231,154.62658515802232,222.32711022827166,146.51984299652048,8,25,138,-2,8,-22
-23.333333333333336,-38.888888888888886,54.44444444444444,12.908334251941213,33.53683614816569,141.3953841598517,-2.366455354956499,9.875458767187713,-26.890719456093098,-2.3295119476269903,9.698868608151427,-26.950252975035813,163.2797998574149,149.1378267292844,180.59204470006017,161.83106393420428,236.64956861890624,143.87175678710605,15,33,141,-3,9,-27
-23.333333333333336,-38.888888888888886,70.0,16.56937442209896,40.17859768819062,144.0013200880396,-3.4514715482298604,12.176031363773406,-31.54808640811008,-3.242458601099017,12.13267049111863,-31.6034241155965,161.81296291394793,149.3378377997159,183.33575856544843,169.88383681943196,251.84346947299437,140.38519738657806,18,44,142,-4,12,-32
-23.333333333333336,-23.333333333333336,-70.0,-7.405428721860687,-12.826578798092555,109.78384130778883,-0.8948849211485624,-7.613951070937791,13.387412315740836,-0.8609970678866404,-7.694829720645437,13.280753873666574,149.8695277188257,161.13258994609012,137.82779170071368,162.49427268281826,111.15348590523307,162.2042382085016,-8,-13,110,-2,-7,13
-23.333333333333336,-23.333333333333336,-54.44444444444444,-5.184595180506847,-8.979982269314633,115.67763499496026,-0.397096355093573,-5.101718112583174,8.895556666373093,-0.39417201942790303,-5.2053899667548045,8.910307025430336,153.01629680817888,162.69634992088112,145.68951838551357,160.3433573286171,127.32700350887575,162.06311345433255,-7,-9,116,0,-5,8
-23.333333333333336,-23.333333333333336,-38.888888888888886,-2.7132955054089507,-4.699565671316577,121.31972643733486,-0.09917676293874032,-2.558554096576076,4.438932911472169,-0.1402957706420342,-2.517144147822822,4.3973699474383245,156.08424941572525,159.25317965617302,150.90111874201264,158.84126014099297,140.69280967482337,161.5799292623178,-2,-4,122,-1,-3,6
-23.333333333333336,-23.333333333333336,-23.333333333333336,0.0,0.0,126.6666666666667,0.0,1.6464304457782277e-08,0.0,0.01274598667368905,0.036971912694512075,0.047766018232300825,159.99354965802212,158.7533112182389,159.52314504229645,158.77360909272113,159.02565670390072,158.34581453123636,-2,0,128,0,0,-1
-23.333333333333336,-23.333333333333336,-7.777777777777779,2.944918292456123,5.100748106673109,131.6762884502781,-0.09917676293874289,2.5585540965760756,-4.438932911472172,-0.06649227686515882,2.4921156767824324,-4.3536737316016305,160.39694720717657,156.9321816857664,163.8717008766986,158.88737595813365,175.93680795245456,158.11890280284126,5,7,133,-1,2,-5
-23.333333333333336,-23.333333333333336,7.7777777777777715,6.109236359195961,10.581507769574614,136.30804123609963,-0.39709635509357355,5.1017181125831765,-8.895556666373091,-0.5436954677135549,5.044961998092295,-9.060673299865881,162.0118654205971,155.44968164202552,171.44276715833038,162.1220328354206,190.29617466346335,154.78458636350203,10,10,137,0,5,-9
-23.333333333333336,-23.333333333333336,23.33333333333333,9.478948763981663,16.418020861558432,140.52331687396972,-0.8948849211485601,7.613951070937789,-13.387412315740836,-0.8314810738222468,7.479700187833184,-13.388536721096024,164.18766552445143,154.41371828021167,174.05757623168017,165.09008735884666,204.6172262062942,154.23965649411943,12,16,142,-2,7,-13
-23.333333333333336,-23.333333333333336,38.888888888888886,13.038349549448014,22.58308386648673,144.2857635034767,-1.594277824213844,10.079417870294204,-17.931717012247795,-1.6193633334036772,10.04183342617167,-17.885337797709234,164.02920985366492,155.29133093413895,176.91258457798315,167.5166235225419,222.41780518734396,150.15052367618512,11,23,144,-2,10,-18
-23.333333333333336,-23.333333333333336,54.44444444444444,16.770127961166878,29.046713678172466,147.56158507681167,-2.497399553819877,12.48186227743772,-22.545141494181355,-2.460922107693876,12.440968169076154,-22.484083604051754,164.165000750702,155.66094675287587,181.87780299808546,173.1236707671671,237.8432036022764,146.67369768492023,15,30,147,-2,12,-24
-23.333333333333336,-23.333333333333336,70.0,20.65547734727585,35.776336220069794,150.3198240836312,-3.606441463715145,14.804506388235527,-27.243515958724984,-3.6420403443274987,14.865637416097345,-27.088842756791635,161.52746496529446,156.65736321367828,181.93282207537754,181.38670048974475,252.8262438484222,147.03433037588005,20,38,150,-4,14,-27
-23.333333333333336,-7.777777777777779,-70.0,-5.153575413285893,-17.852508912897918,114.29286662441497,-0.7893847945989777,-5.040486817500595,17.79043442868792,-0.8857120812993435,-5.141080022202294,17.769347805024488,146.03840470462347,166.6553617005159,138.26020781906365,178.36822039254835,113.43843727077991,164.87046677838705,-1,-16,114,-1,-5,18
-23.333333333333336,-7.777777777777779,-54.44444444444444,-2.702468626575211,-14.04243890126736,120.35190800025872,-0.29633952374159267,-2.5381300199565766,13.316714003577363,-0.15563912521122367,-2.6754717858716326,13.30318854313122,151.26273321292172,165.45446429116922,143.49051410053247,175.78425515036338,127.83269434556634,165.25358744259444,-1,-11,122,-2,-3,13
-23.333333333333336,-7.777777777777779,-38.888888888888886,5.992971048357637e-16,-9.787264462749931,126.16109324515381,4.1975838037569224e-17,5.410825095057582e-16,8.871959236672518,-0.04541623874945334,-0.12950255232039012,8.984217174165382,151.54330617508657,163.95943364653286,149.45587054638145,173.92354960285866,142.983916071022,161.37755210565368,2,-9,125,0,0,9
-23.333333333333336,-7.777777777777779,-23.333333333333336,2.944918292456123,-5.100748106673109,131.6762884502781,0.09917676293874289,2.5585540965760756,4.438932911472172,0.05473285372124982,2.7027452063214046,4.54178086146171,157.5583239070162,162.4810347190784,156.3561238115385,174.80594383468946,160.08843241999097,161.06750381739442,4,-2,133,-1,2,4
-23.333333333333336,-7.777777777777779,-7.777777777777779,6.12145937195919,0.0,136.8545694567497,0.0,5.1222280535322655,0.0,0.030542196457063815,5.047780181939496,0.0715731510107588,159.82241628950274,160.66122218829304,162.59787229945434,174.42206178484636,176.4923257636605,159.00834114049337,7,4,138,-1,5,0
-23.333333333333336,-7.777777777777779,7.7777777777777715,9.516934353176794,5.494604610666613,141.65456083666393,-0.299522801327528,7.675612889430912,-4.4627300158787415,-0.35777937654881675,7.589978394173467,-4.446326400494647,160.84002035843483,162.7158030477656,167.2565527691045,174.98554376778998,190.10626034829647,158.32006827826785,7,6,142,-1,8,-5
-23.333333333333336,-7.777777777777779,23.33333333333333,13.11685991923082,11.359533907935827,146.0367664149481,-0.8021711196212231,10.203039712066579,-8.967256745453934,-0.8107700465504382,10.22785558081417,-9.02403842557651,160.99594202739618,159.39602497731457,172.3199208770278,177.00711361873007,206.35503947422617,156.76254028410372,15,15,146,-2,10,-9
-23.333333333333336,-7.777777777777779,38.888888888888886,16.90504036842185,17.56823329326579,149.96388869190753,-1.5114072921971335,12.688426767653672,-13.531513055806593,-1.5236136340125015,12.502901985475788,-13.420173063234184,161.59822378638702,161.09630647350062,176.12769352716583,183.4726202566145,220.08234881153933,153.32363310421923,16,15,149,-1,13,-13
-23.333333333333336,-7.777777777777779,54.44444444444444,20.863663611725826,24.09128360502342,153.40113459763282,-2.4311715747224287,15.115137579255046,-18.173132830864645,-2.4684759788820565,15.304458438258001,-18.181626049457883,164.56293248650442,160.92135563302895,180.82419547154913,188.30953613694223,236.5077700982747,150.23638366661157,18,21,155,-2,15,-18
-23.333333333333336,-7.777777777777779,70.0,24.973410487423934,30.896582716065524,156.31650510134355,-3.565560692839512,17.46586128826641,-22.909134331013384,-3.694882192853635,17.422187765718178,-22.920222789874877,161.19050066834032,162.77361431161754,184.6354701469752,194.42786927295452,253.80826734639894,149.29570556249638,24,30,157,-2,19,-23
-23.333333333333336,7.7777777777777715,-70.0,-2.680918528408988,-23.21743551078572,118.43016731869035,-0.48994927920783865,-2.4975760750785856,22.19424476561943,-0.6348268404161561,-2.5765867194137146,22.36731702078101,144.12315368129327,175.3652191876452,135.61197319579088,194.21607361735968,118.02988489999714,165.18274044231748,-2,-24,118,0,-2,22
-23.333333333333336,7.7777777777777715,-54.44444444444444,1.1914238974528865e-15,-19.457428840419993,124.65163421204066,1.668989092389395e-16,1.069217415901484e-15,17.74391847334503,0.13999611028085038,0.04786793779811,17.660421617758786,146.84482996074115,172.40415890568318,140.21313986721768,190.730192743883,130.89331304231368,163.89991385812908,-2,-21,123,0,0,18
-23.333333333333336,7.7777777777777715,-38.888888888888886,2.9331671678682056,-15.241183685521946,130.6258513661345,0.29633952374159306,2.538130019956578,13.31671400357736,0.30573562557774947,2.5448151481500054,13.402744958260005,150.6841562982035,170.9340699185492,149.39082381878498,190.16697199886178,145.7954801915028,162.33048197999284,3,-16,130,1,2,13
-23.333333333333336,7.7777777777777715,-23.333333333333336,6.109236359195961,-10.581507769574614,136.30804123609963,0.39709635509357355,5.1017181125831765,8.895556666373091,0.35365318283507124,5.240992677034813,8.868073677083242,154.57179020164105,171.74379076724003,154.6476008002994,190.34689915233605,162.17347094427953,161.91208159904406,2,-11,137,1,6,9
-23.333333333333336,7.7777777777777715,-7.777777777777779,9.516934353176794,-5.494604610666613,141.65456083666393,0.299522801327528,7.675612889430912,4.4627300158787415,0.4271695729230013,7.755377991507195,4.474014250100215,157.78799914582555,165.70642921399653,160.93499845163973,190.59112023948225,177.18109603992556,161.39059134864885,12,-4,142,-1,8,4
-23.333333333333336,7.7777777777777715,7.7777777777777715,13.143113897081093,0.0,146.62324435666935,0.0,10.244456107064526,0.0,-0.05645649708807371,10.151516962621988,0.1552341175652265,159.6015706671909,167.54650416642235,168.32805480680574,191.40564823093226,190.85647689565945,160.58862687916468,14,-2,147,0,10,1
-23.333333333333336,7.7777777777777715,23.33333333333333,16.972821252271046,5.879557751343668,151.17373809788597,-0.5059781443588345,12.792520226724976,-4.511253661327506,-0.5836624035584976,12.62502474809829,-4.450127692846743,161.24400636596718,166.34908845390677,173.98809036958224,193.83539681029202,207.5709618851244,159.12802860251225,19,7,152,0,13,-4
-23.333333333333336,7.7777777777777715,38.888888888888886,20.98937832346229,12.118223225173836,155.2678250711384,-1.2237298613518561,15.303542109386283,-9.089872147083401,-1.1223084872806737,15.226894799367242,-9.226228473519836,160.42503938044803,164.74197899997972,175.94742002965407,194.09897098491282,220.4407237627873,157.19948416852796,22,15,153,-1,14,-9
-23.333333333333336,7.7777777777777715,54.44444444444444,25.174478864328307,18.68720419160809,158.86973664702364,-2.159202313473895,17.76056168490831,-13.754687802699072,-2.111318404093064,17.566368985245955,-13.860644598162127,164.15446978985418,164.82335912732694,182.95668284111002,200.66148092705657,236.55609196125332,154.8560180675629,25,24,159,-3,17,-14
-23.333333333333336,7.7777777777777715,70.0,29.508298138849028,25.554935810688363,161.9464487436097,-3.318657424500465,20.145777211293186,-18.524196058299705,-3.139412068033891,20.22296951706819,-18.461702051045414,159.46240539475906,164.81134889540567,185.79414350649236,206.1127673877967,254.5823163658975,153.08521487035944,33,29,160,-3,20,-19
-23.333333333333336,23.33333333333333,-70.0,1.7693244515845298e-15,-28.895261112288097,122.15994912756297,3.7177992025829763e-16,1.571766940222909e-15,26.615877710017546,-0.04984859094682365,0.047253881322713416,26.54379026401488,141.8642353060616,181.17709089656483,134.8130857847213,209.0318267824114,124.1489428896434,166.26980619336308,1,-26,123,0,0,26
-23.333333333333336,23.33333333333333,-54.44444444444444,2.9097774271756123,-25.199411712926008,128.54005965077369,0.4899492792078395,2.4975760750785883,22.19424476561943,0.3859432283491749,2.5929989994815936,22.135562131516235,145.436602358919,178.77393373972515,141.08125947958752,208.14824250657068,136.37170173005066,165.93731920881555,3,-24,129,0,3,22
-23.333333333333336,23.33333333333333,-38.888888888888886,6.072684404190383,-21.03639585277773,134.67630780583926,0.7893847945989774,5.040486817500596,17.790434428687913,0.8113177687583681,5.2013937921375035,17.73608192817228,148.64576122744563,175.3093462873358,146.62418680542893,206.23264081913342,149.7171850488775,163.14694455087334,6,-19,134,0,6,17
-23.333333333333336,23.33333333333333,-23.333333333333336,9.478948763981663,-16.418020861558432,140.52331687396972,0.8948849211485601,7.613951070937789,13.387412315740836,0.8436135362049153,7.593099182281279,13.373910764724334,151.6080288835307,175.4607626362821,155.9572862221638,205.85167446733394,165.29786292346597,161.6266950112849,10,-17,140,2,8,13
-23.333333333333336,23.33333333333333,-7.777777777777779,13.116859919230876,-11.359533907935827,146.03676641494812,0.8021711196212231,10.203039712066577,8.967256745453932,0.5879158528614752,10.253062762537539,8.811231634692684,155.88617405911555,172.81512101912355,160.2646702695749,205.80642894117437,179.86496809772382,161.82032434502094,13,-13,146,1,10,9
-23.333333333333336,23.33333333333333,7.7777777777777715,16.972821252271046,-5.879557751343668,151.17373809788597,0.5059781443588345,12.792520226724976,4.511253661327506,0.512895241127657,12.775160003920334,4.501173371234333,160.05296097430787,172.05127955345714,165.45723567806408,207.6275328033704,193.67988329290043,159.54888373760988,14,-10,152,0,13,4
-23.333333333333336,23.33333333333333,23.33333333333333,21.031417570084386,0.0,155.89305465706013,0.0,15.36668416059679,0.0,-0.11190468796642361,15.30168437015026,0.1629582097693115,160.17455129038254,170.98802575133232,174.20472500788304,208.5079378329034,207.22091457983092,159.93129133704812,23,0,156,1,15,0
-23.333333333333336,23.33333333333333,38.888888888888886,25.275497249873524,6.2540636319069165,160.15560928261968,-0.7230734711530649,17.909163829758135,-4.586456270552277,-0.7540149576686568,17.944218737387676,-4.581125603608498,159.53493085737009,170.0138593918748,176.83210260591582,209.45007328412837,223.50887689055966,158.64017779496558,26,10,159,0,17,-5
-23.333333333333336,23.33333333333333,54.44444444444444,29.686268582870298,12.854531368166732,163.9246828130653,-1.6714066669112586,20.402746560907204,-9.268405040802175,-1.7397594750645324,20.43043805932358,-9.246167607492534,159.38556747802977,171.0060219322392,180.87222696293597,214.55649418721524,238.63006499581408,155.79429208500082,30,11,163,0,22,-9
-23.333333333333336,23.33333333333333,70.0,34.24340970936197,19.7704418136708,167.16624617455986,-2.8537237480502236,22.829198040778547,-14.066150797315782,-2.6305635816587434,22.658061323008486,-14.026425483211769,163.44158530676748,169.1467209060244,185.16476181454095,216.30022068122625,252.45290563462234,156.5618184262612,34,17,166,-3,21,-15
-23.333333333333336,38.888888888888886,-70.0,2.8749726448388344,-34.85719083862065,125.44882040963623,0.6777012826570656,2.437475560514138,31.071370968697213,0.5629217051202666,2.4461209246955726,31.109730883087472,139.2193689006949,185.7429820855137,133.46421303846267,224.4935457766,133.4208261396196,165.67788485038048,4,-35,127,0,3,30
-23.333333333333336,38.888888888888886,-54.44444444444444,6.0121532551619765,-31.24006470249347,131.98278862364666,1.1721387305592765,4.9394242798072305,26.683985663100398,1.273395948993323,5.0219906844790305,26.628263093675343,142.73728055832578,183.60808549073752,138.8937328596577,222.37362014652626,141.54033708839447,166.21758833757488,6,-33,131,0,4,28
-23.333333333333336,38.888888888888886,-38.888888888888886,9.403341346129949,-27.145108287350354,138.27707907392252,1.4792634695282951,7.491539413253217,22.309798040587484,1.4237484093689103,7.363039366726884,22.204220826771277,147.6190269802809,180.57526838373732,144.6011283643728,221.74180428012733,154.70103167681023,163.8492957067721,8,-27,139,0,8,23
-23.333333333333336,38.888888888888886,-23.333333333333336,13.038349549448014,-22.58308386648673,144.2857635034767,1.594277824213844,10.079417870294204,17.931717012247795,1.5454412242044582,10.379025887573214,17.99652409232461,151.87838261429712,179.14322162905793,152.7387790494824,221.5904614417212,168.7983504067469,163.80334573714703,14,-24,145,1,10,18
